transactionId,accountId,amount,type,date
8397,1239,350.9,withdrawal,09/10/23
8398,1235,449.6,deposit,04/08/23
8399,1759,53.5,deposit,09/16/23
8400,155,400.8,withdrawal,09/26/23
8401,317,379.2,withdrawal,04/02/23
8402,524,51.3,withdrawal,04/09/23
8403,1408,37.3,withdrawal,07/24/23
8404,912,275,deposit,04/12/24
8405,1100,406.1,deposit,01/12/24
8406,898,318.8,deposit,06/27/23
8407,1417,179,deposit,11/03/23
8408,1782,227.4,deposit,03/11/23
8409,1148,230,withdrawal,12/19/23
8410,908,388.2,withdrawal,04/22/23
8411,83,171.2,withdrawal,05/04/23
8412,1522,14.1,withdrawal,04/02/24
8413,650,482.2,deposit,01/27/24
8414,324,177.3,deposit,08/25/23
8415,1713,395.1,withdrawal,02/13/23
8416,414,439.5,withdrawal,03/06/23
8417,1601,65,withdrawal,05/13/24
8418,1311,202.8,withdrawal,01/27/24
8419,194,458.6,withdrawal,02/07/24
8420,172,180.1,withdrawal,01/26/24
8421,935,214.9,withdrawal,07/23/23
8422,324,413.2,deposit,02/12/23
8423,892,462.5,withdrawal,05/15/23
8424,1746,61.8,deposit,01/28/24
8425,82,406.4,deposit,05/28/23
8426,1014,420.5,withdrawal,06/13/23
8427,641,218.2,withdrawal,10/28/23
8428,1203,102.9,deposit,08/04/23
8429,756,197.5,withdrawal,01/15/24
8430,570,152.7,deposit,11/26/23
8431,1743,164.5,withdrawal,04/22/23
8432,1058,273.5,withdrawal,06/16/23
8433,432,216.5,withdrawal,03/29/24
8434,1346,389.9,withdrawal,04/23/24
8435,516,8.9,deposit,03/13/23
8436,565,98.4,withdrawal,09/10/23
8437,1307,351,withdrawal,07/14/23
8438,865,348.9,withdrawal,05/26/23
8439,1186,376.7,withdrawal,04/29/24
8440,253,497,withdrawal,04/08/24
8441,735,173.3,deposit,01/23/23
8442,1099,487.9,deposit,11/22/23
8443,1723,402,withdrawal,05/18/23
8444,1021,69.5,deposit,10/09/23
8445,313,6.9,withdrawal,06/15/23
8446,83,266.4,withdrawal,02/09/24
8447,833,305.7,deposit,01/04/23
8448,879,443.8,deposit,02/13/24
8449,93,159.4,withdrawal,11/22/23
8450,1646,17.6,deposit,10/16/23
8451,905,407.5,deposit,09/26/23
8452,162,426.7,withdrawal,01/29/24
8453,233,419.4,withdrawal,09/02/23
8454,1725,131.8,deposit,02/03/24
8455,965,115.4,deposit,03/31/24
8456,1186,416.9,deposit,03/27/23
8457,468,360.5,withdrawal,04/01/24
8458,673,10.7,deposit,06/14/23
8459,1245,468.3,deposit,02/01/24
8460,824,215.1,deposit,11/07/23
8461,968,318.8,deposit,06/12/23
8462,1030,27.9,withdrawal,04/28/23
8463,496,344.9,withdrawal,05/06/23
8464,570,204.1,deposit,12/03/23
8465,1298,347.9,deposit,02/23/24
8466,1741,490.4,withdrawal,06/01/23
8467,1181,381.5,deposit,01/28/24
8468,136,177.2,deposit,04/11/23
8469,1526,239.6,withdrawal,08/28/23
8470,698,290.8,deposit,01/18/24
8471,646,149.8,withdrawal,03/10/23
8472,1261,362.3,withdrawal,02/13/23
8473,233,173.2,deposit,03/19/24
8474,1282,391.8,withdrawal,10/03/23
8475,1080,131.1,deposit,10/24/23
8476,880,51.4,deposit,05/19/24
8477,1540,52.8,deposit,09/21/23
8478,671,154.2,deposit,05/20/23
8479,1059,450.7,deposit,12/28/23
8480,417,408.1,deposit,06/06/23
8481,723,216,withdrawal,05/28/24
8482,1413,487.2,deposit,03/12/24
8483,1223,175.4,withdrawal,01/01/24
8484,1699,38.7,withdrawal,05/14/24
8485,828,158.2,deposit,07/27/23
8486,989,14.1,withdrawal,12/24/23
8487,1036,439.8,deposit,11/09/23
8488,696,251.6,deposit,10/18/23
8489,593,105.5,deposit,01/28/24
8490,1307,159,withdrawal,09/12/23
8491,1507,78.1,withdrawal,03/18/23
8492,487,190.8,deposit,05/21/24
8493,244,307.3,withdrawal,12/19/23
8494,950,233.7,withdrawal,06/21/23
8495,1576,462.2,deposit,06/07/23
8496,258,5.8,deposit,05/20/23
8497,212,33.9,withdrawal,05/14/23
8498,215,399.5,withdrawal,04/02/24
8499,1372,336.6,withdrawal,10/13/23
8500,1648,27.4,withdrawal,04/12/23
8501,1541,199.5,withdrawal,01/14/23
8502,615,342.2,deposit,09/01/23
8503,1486,376.7,deposit,04/10/23
8504,833,486.1,withdrawal,06/13/23
8505,40,366.3,deposit,04/20/23
8506,42,492.1,deposit,02/13/24
8507,1285,340.3,withdrawal,11/19/23
8508,1476,198.3,withdrawal,03/10/24
8509,1230,239.8,deposit,08/06/23
8510,929,50.8,deposit,06/25/23
8511,1513,480.9,deposit,04/25/23
8512,1456,278,deposit,12/08/23
8513,509,255.1,deposit,04/09/23
8514,141,348,deposit,12/18/23
8515,640,35.1,withdrawal,03/15/23
8516,1132,201.8,deposit,12/19/23
8517,1144,371.9,withdrawal,05/24/24
8518,1102,373.3,deposit,02/10/23
8519,1664,450.6,deposit,04/20/23
8520,878,448,deposit,02/28/23
8521,1292,286.8,deposit,03/04/24
8522,243,265.6,withdrawal,02/23/24
8523,804,34.5,withdrawal,08/18/23
8524,905,257.6,deposit,09/01/23
8525,473,412.6,deposit,08/16/23
8526,1794,63,withdrawal,12/24/23
8527,233,213,withdrawal,10/06/23
8528,1578,460.6,deposit,10/09/23
8529,1578,128.3,withdrawal,05/25/23
8530,220,447.3,withdrawal,10/19/23
8531,797,443.7,deposit,07/11/23
8532,862,459.1,deposit,04/16/24
8533,501,452.7,deposit,04/08/24
8534,1699,283.7,deposit,03/06/23
8535,1194,261.5,withdrawal,06/16/23
8536,1090,217.2,deposit,05/02/24
8537,1089,44.5,deposit,03/01/23
8538,153,334.2,deposit,04/06/24
8539,1448,301.5,withdrawal,02/26/23
8540,499,443.2,withdrawal,04/23/23
8541,725,370.8,withdrawal,04/13/23
8542,994,9.4,deposit,06/22/23
8543,151,203.6,withdrawal,04/25/23
8544,458,159.3,withdrawal,11/26/23
8545,1554,147,deposit,01/31/24
8546,1285,188,deposit,03/25/23
8547,86,348.7,withdrawal,10/13/23
8548,55,492.5,deposit,10/21/23
8549,420,92,withdrawal,06/23/23
8550,499,222.3,withdrawal,07/29/23
8551,801,267.7,withdrawal,08/27/23
8552,1759,458,deposit,04/29/24
8553,1214,267.4,withdrawal,03/06/24
8554,1182,296.3,withdrawal,04/28/23
8555,777,178.7,withdrawal,05/19/24
8556,1740,112.6,deposit,03/20/23
8557,897,59.2,withdrawal,01/27/23
8558,101,185.1,withdrawal,05/19/24
8559,318,491.3,deposit,01/16/23
8560,338,369.4,withdrawal,09/02/23
8561,86,450.7,withdrawal,12/18/23
8562,266,496.7,deposit,12/20/23
8563,1546,484,deposit,12/17/23
8564,1567,290.8,withdrawal,08/11/23
8565,1746,211.3,deposit,07/06/23
8566,214,303,withdrawal,10/13/23
8567,965,271,deposit,02/21/24
8568,484,166,withdrawal,03/20/24
8569,622,124.1,withdrawal,04/27/24
8570,1407,389.1,withdrawal,04/20/24
8571,1020,19.1,withdrawal,05/23/24
8572,1605,173.5,deposit,03/21/23
8573,698,371.9,withdrawal,03/09/24
8574,1238,467.4,deposit,02/27/23
8575,511,491.7,deposit,05/20/23
8576,420,193.8,deposit,02/01/23
8577,1540,416.3,deposit,06/19/23
8578,613,251.7,withdrawal,01/15/24
8579,244,184.2,withdrawal,01/23/23
8580,512,151.7,deposit,03/04/23
8581,879,359.7,withdrawal,04/25/23
8582,537,472.3,deposit,03/10/23
8583,137,228.8,withdrawal,01/06/23
8584,1089,443.6,deposit,06/20/23
8585,1040,279.1,deposit,12/19/23
8586,675,475.4,withdrawal,07/30/23
8587,1142,25.9,deposit,01/09/24
8588,1132,238.4,deposit,02/11/24
8589,630,326.7,deposit,01/30/24
8590,1101,222.8,deposit,02/13/23
8591,369,486,withdrawal,12/14/23
8592,17,259.2,deposit,04/13/24
8593,1027,281.4,deposit,08/16/23
8594,1299,125.6,withdrawal,04/26/24
8595,732,382.1,withdrawal,07/25/23
8596,638,499.5,deposit,09/12/23
8597,1465,204.5,deposit,09/23/23
8598,836,72.6,withdrawal,05/11/23
8599,275,162.6,withdrawal,01/30/24
8600,1377,383.4,deposit,10/18/23
8601,1624,192,withdrawal,04/15/24
8602,1640,497.6,deposit,09/18/23
8603,78,16.2,deposit,09/20/23
8604,926,195.3,deposit,01/05/24
8605,1256,160.2,withdrawal,08/16/23
8606,1497,189.7,deposit,01/03/23
8607,1383,32.3,deposit,06/17/23
8608,1474,124.3,withdrawal,05/27/24
8609,520,327.1,deposit,10/22/23
8610,340,454.2,withdrawal,12/01/23
8611,1242,7.8,deposit,03/02/23
8612,498,404.3,withdrawal,04/30/23
8613,1376,185.5,deposit,03/22/24
8614,507,381,withdrawal,10/27/23
8615,803,316.1,deposit,08/10/23
8616,1650,100.1,withdrawal,09/25/23
8617,1496,210.5,deposit,11/20/23
8618,1172,33.9,withdrawal,02/17/24
8619,1180,372.7,withdrawal,05/17/24
8620,478,112.8,withdrawal,09/26/23
8621,1029,306.1,deposit,06/06/23
8622,571,157.7,withdrawal,05/08/23
8623,290,457.8,deposit,05/31/23
8624,9,162.5,withdrawal,03/28/24
8625,1452,245.4,deposit,11/10/23
8626,1705,25.1,withdrawal,03/17/23
8627,1732,436.6,withdrawal,02/28/24
8628,1215,482.4,withdrawal,06/16/23
8629,1605,224,withdrawal,01/16/23
8630,437,389,withdrawal,11/14/23
8631,614,264.7,deposit,06/28/23
8632,934,150.7,withdrawal,01/23/23
8633,1321,412,deposit,02/23/23
8634,943,235.7,withdrawal,12/22/23
8635,847,174.5,deposit,02/08/23
8636,1246,45.5,deposit,05/25/23
8637,573,411.1,withdrawal,11/10/23
8638,1620,222.6,deposit,10/01/23
8639,1647,347.2,deposit,03/05/24
8640,1253,420,deposit,04/23/23
8641,1469,70.7,withdrawal,11/15/23
8642,915,188.9,withdrawal,10/29/23
8643,1231,39.6,withdrawal,01/03/24
8644,1591,80.8,withdrawal,03/27/23
8645,1033,438.3,deposit,04/24/24
8646,533,41.7,deposit,03/16/24
8647,1134,73.7,deposit,10/13/23
8648,212,79.8,withdrawal,04/29/24
8649,967,123.8,withdrawal,10/14/23
8650,1319,345.5,withdrawal,03/07/23
8651,655,488.6,deposit,07/22/23
8652,1729,382.5,withdrawal,11/27/23
8653,1177,483.2,withdrawal,06/24/23
8654,1596,496.5,deposit,03/08/24
8655,1667,448,deposit,07/31/23
8656,1379,168.7,withdrawal,11/20/23
8657,1413,30.1,withdrawal,02/02/23
8658,534,105.9,deposit,06/29/23
8659,798,347.3,deposit,01/16/23
8660,1459,318.5,withdrawal,06/12/23
8661,621,99.6,deposit,04/02/23
8662,1648,29.6,withdrawal,04/29/24
8663,83,40.8,withdrawal,10/13/23
8664,1504,354.3,deposit,02/07/23
8665,571,394.7,withdrawal,01/09/23
8666,190,163.5,deposit,03/06/24
8667,1109,41.9,deposit,01/12/24
8668,638,457.7,withdrawal,12/25/23
8669,1049,229.8,withdrawal,04/10/23
8670,427,442.5,deposit,03/11/24
8671,316,461,withdrawal,01/03/23
8672,714,284.7,deposit,10/18/23
8673,1410,467.8,withdrawal,09/29/23
8674,621,63.1,withdrawal,10/23/23
8675,1570,280.4,withdrawal,04/02/24
8676,75,373.8,withdrawal,12/17/23
8677,1748,330.9,withdrawal,02/17/23
8678,1125,58.5,deposit,05/02/24
8679,910,223.1,deposit,03/01/24
8680,867,428.7,deposit,06/04/23
8681,801,86.5,deposit,05/03/24
8682,776,286.8,deposit,05/21/23
8683,1085,75.4,withdrawal,09/05/23
8684,297,128.3,deposit,05/28/23
8685,1622,217.6,withdrawal,04/19/24
8686,1352,175.7,deposit,12/12/23
8687,442,194.8,withdrawal,05/03/24
8688,1662,51,deposit,06/27/23
8689,142,374.1,deposit,12/02/23
8690,1256,34.3,withdrawal,08/20/23
8691,824,277.6,deposit,02/13/23
8692,1570,16.5,deposit,05/16/23
8693,204,284,withdrawal,01/16/23
8694,1386,355.1,withdrawal,09/23/23
8695,1217,10.4,deposit,11/13/23
8696,1138,419.3,deposit,03/30/24
8697,1463,111.2,withdrawal,06/15/23
8698,1678,380.1,withdrawal,06/08/23
8699,964,153.8,withdrawal,09/13/23
8700,279,454,withdrawal,04/25/23
8701,1557,79.9,deposit,10/23/23
8702,1489,212.9,withdrawal,09/26/23
8703,604,408.7,deposit,02/05/24
8704,210,40,withdrawal,08/28/23
8705,30,133.1,deposit,02/18/23
8706,1366,104.7,deposit,05/01/24
8707,946,436.1,deposit,07/05/23
8708,412,133,deposit,04/07/23
8709,465,309.9,deposit,02/26/24
8710,472,484.6,deposit,05/19/24
8711,337,488.9,withdrawal,12/20/23
8712,779,121.6,withdrawal,02/08/23
8713,1486,239.6,deposit,11/14/23
8714,128,492.9,withdrawal,10/29/23
8715,869,236.6,withdrawal,01/07/24
8716,1068,5.2,withdrawal,01/13/24
8717,1346,106.2,deposit,04/05/23
8718,448,151.3,deposit,06/15/23
8719,1468,439.5,withdrawal,01/25/23
8720,961,256.8,withdrawal,07/12/23
8721,395,368.8,deposit,12/22/23
8722,1618,172.6,withdrawal,06/20/23
8723,796,175.5,withdrawal,07/19/23
8724,404,196.6,deposit,03/23/23
8725,116,75.1,withdrawal,01/01/24
8726,756,7.7,withdrawal,01/08/23
8727,30,458.3,withdrawal,05/06/23
8728,1091,278.8,withdrawal,07/15/23
8729,680,290.5,withdrawal,12/15/23
8730,1205,473.3,withdrawal,01/22/23
8731,2,112.5,withdrawal,08/03/23
8732,452,461.3,deposit,04/18/23
8733,845,72.6,deposit,12/18/23
8734,162,31.7,deposit,08/18/23
8735,184,126.2,withdrawal,02/08/24
8736,1318,170.7,withdrawal,05/28/24
8737,1118,64.3,withdrawal,11/03/23
8738,1315,23.3,deposit,05/08/23
8739,543,174.7,withdrawal,01/28/23
8740,49,471.2,withdrawal,07/12/23
8741,350,461.2,deposit,05/18/24
8742,1080,395.6,withdrawal,03/27/24
8743,106,428.8,withdrawal,02/14/23
8744,918,208,withdrawal,06/26/23
8745,760,310.3,deposit,07/16/23
8746,1307,125.8,withdrawal,03/12/23
8747,192,279.5,withdrawal,04/07/23
8748,574,81.3,withdrawal,01/20/23
8749,462,56.6,deposit,02/04/24
8750,1537,75.5,deposit,01/31/24
8751,1011,355.2,deposit,03/07/24
8752,1178,157.1,withdrawal,05/03/23
8753,1299,383.5,deposit,03/08/23
8754,1173,443.8,withdrawal,07/05/23
8755,1049,81.6,deposit,07/07/23
8756,828,240.6,deposit,06/27/23
8757,1691,209,withdrawal,06/11/23
8758,1658,438.5,deposit,11/30/23
8759,1346,141.3,deposit,01/26/24
8760,1454,172.5,withdrawal,01/23/24
8761,1178,215.9,withdrawal,05/23/23
8762,709,214.8,deposit,01/01/23
8763,1316,456.5,deposit,01/23/23
8764,1656,104.4,deposit,12/16/23
8765,1576,445.8,deposit,06/10/23
8766,314,420.5,deposit,06/22/23
8767,1674,129.8,withdrawal,02/14/23
8768,1348,265.4,deposit,05/15/23
8769,977,191.6,withdrawal,04/12/23
8770,1379,106.3,withdrawal,07/07/23
8771,972,253.8,deposit,05/09/23
8772,912,427.8,withdrawal,09/13/23
8773,1385,469.6,deposit,05/09/24
8774,109,37.3,deposit,01/24/23
8775,1684,332.4,withdrawal,01/04/24
8776,310,420.6,withdrawal,03/16/24
8777,1747,107.1,withdrawal,03/23/23
8778,1776,280.4,withdrawal,12/24/23
8779,1386,126.7,deposit,03/24/24
8780,1372,132.1,deposit,01/27/24
8781,1071,229.6,withdrawal,07/28/23
8782,1607,35.2,withdrawal,03/03/23
8783,894,478.2,withdrawal,11/18/23
8784,1004,39.2,withdrawal,02/03/24
8785,1195,95.8,withdrawal,03/31/24
8786,1565,485.2,deposit,08/10/23
8787,1653,358.6,deposit,04/09/23
8788,272,488.7,withdrawal,10/13/23
8789,1461,468.4,withdrawal,04/20/23
8790,148,180.9,deposit,10/30/23
8791,278,401.4,deposit,01/23/24
8792,1568,472.9,withdrawal,01/22/23
8793,906,72,deposit,01/26/24
8794,1688,142.4,deposit,03/13/23
8795,1731,268.8,deposit,03/31/24
8796,11,281.6,deposit,04/28/24
8797,229,283.4,deposit,09/08/23
8798,1022,55.1,withdrawal,04/08/24
8799,48,367.3,withdrawal,01/19/23
8800,1714,201.8,deposit,02/10/23
8801,1028,198.8,deposit,05/03/23
8802,1537,267,withdrawal,11/22/23
8803,270,77,deposit,12/16/23
8804,607,457.5,withdrawal,12/22/23
8805,1038,106.4,withdrawal,12/23/23
8806,92,270.7,deposit,01/21/24
8807,1297,499,deposit,03/18/23
8808,502,247.6,withdrawal,05/09/23
8809,239,248.2,deposit,04/09/23
8810,1071,325.2,withdrawal,11/09/23
8811,1442,355,withdrawal,10/11/23
8812,596,343.3,withdrawal,05/24/23
8813,1748,218,withdrawal,02/05/23
8814,104,270,deposit,12/18/23
8815,1770,81.9,withdrawal,11/07/23
8816,840,13.4,withdrawal,02/19/24
8817,1222,350.5,deposit,05/23/23
8818,174,225.7,withdrawal,12/27/23
8819,1571,332.6,withdrawal,11/16/23
8820,920,469,withdrawal,03/23/24
8821,550,232.6,withdrawal,10/04/23
8822,1028,144.8,deposit,05/24/24
8823,1199,172,deposit,08/21/23
8824,663,150,withdrawal,01/09/24
8825,1635,460.8,deposit,05/06/23
8826,1251,417.5,withdrawal,05/18/24
8827,1588,239.8,withdrawal,05/09/23
8828,997,482.7,deposit,11/11/23
8829,791,301.4,deposit,11/10/23
8830,1628,441.7,withdrawal,01/08/24
8831,1105,181.1,deposit,02/09/23
8832,1409,156.3,withdrawal,11/08/23
8833,813,22.5,deposit,11/19/23
8834,1111,94.5,deposit,07/07/23
8835,150,93.3,withdrawal,05/29/23
8836,86,331.8,withdrawal,10/12/23
8837,780,226.6,withdrawal,07/15/23
8838,1288,180.3,withdrawal,03/02/23
8839,1355,49.2,withdrawal,12/14/23
8840,293,198.4,withdrawal,03/28/23
8841,1081,209.3,deposit,04/30/23
8842,1218,134.1,deposit,07/14/23
8843,1363,269.7,withdrawal,02/08/24
8844,1427,268.4,withdrawal,09/28/23
8845,674,449.3,withdrawal,07/10/23
8846,1628,202,deposit,01/28/24
8847,330,50.5,withdrawal,04/06/24
8848,1110,315.5,withdrawal,09/28/23
8849,1614,13.6,deposit,01/15/24
8850,1366,297.1,withdrawal,06/06/23
8851,1011,64.2,deposit,01/14/23
8852,186,68.1,deposit,03/26/23
8853,266,385.2,deposit,10/23/23
8854,583,120.3,withdrawal,04/16/23
8855,478,328.2,withdrawal,03/06/24
8856,1709,285.4,deposit,03/18/23
8857,509,444.9,withdrawal,12/25/23
8858,589,173.4,deposit,04/09/23
8859,373,205,withdrawal,07/18/23
8860,1007,354.8,deposit,04/29/23
8861,289,78.5,deposit,10/31/23
8862,149,51,withdrawal,03/13/23
8863,840,198.4,withdrawal,04/15/23
8864,760,304.6,withdrawal,08/22/23
8865,785,108.1,deposit,05/14/24
8866,757,372.3,withdrawal,03/19/23
8867,1122,356.8,deposit,06/06/23
8868,815,15.9,deposit,11/26/23
8869,338,247.8,deposit,02/12/23
8870,1430,324.8,withdrawal,11/19/23
8871,801,453.2,deposit,12/16/23
8872,213,475.8,withdrawal,05/15/23
8873,1198,464.3,deposit,10/26/23
8874,1516,419.5,withdrawal,12/04/23
8875,191,412.9,withdrawal,03/14/24
8876,1375,329,withdrawal,01/06/23
8877,511,124.7,deposit,03/17/23
8878,551,108.1,withdrawal,04/13/23
8879,1277,146.2,withdrawal,12/12/23
8880,57,112.4,withdrawal,10/29/23
8881,957,456.1,withdrawal,07/27/23
8882,852,231.4,deposit,06/27/23
8883,625,411.1,withdrawal,04/27/24
8884,297,86.6,deposit,11/07/23
8885,1160,76,deposit,11/29/23
8886,1301,286.1,deposit,12/22/23
8887,192,331.1,withdrawal,02/08/23
8888,560,300.4,deposit,06/03/23
8889,257,209,deposit,04/05/24
8890,1608,295.7,deposit,10/06/23
8891,1542,357.8,withdrawal,06/02/23
8892,1402,389.5,withdrawal,01/18/24
8893,1773,357.1,deposit,01/12/23
8894,275,463.7,deposit,09/02/23
8895,1602,257.1,withdrawal,12/23/23
8896,54,187.1,withdrawal,04/01/23
8897,1253,341.4,withdrawal,01/02/24
8898,62,92.3,deposit,03/21/24
8899,1281,177,deposit,02/24/24
8900,615,285.9,withdrawal,02/09/23
8901,1699,69.4,withdrawal,12/02/23
8902,303,201.9,deposit,04/28/24
8903,1778,457.8,deposit,11/07/23
8904,31,159.5,deposit,04/23/24
8905,1418,323.7,deposit,05/08/23
8906,1210,138.6,withdrawal,05/07/24
8907,92,155.9,deposit,10/25/23
8908,847,43.7,withdrawal,02/27/23
8909,289,208.3,withdrawal,03/13/24
8910,926,335.5,withdrawal,05/30/23
8911,357,394.3,deposit,12/02/23
8912,1787,48.9,withdrawal,06/13/23
8913,112,389.8,deposit,10/20/23
8914,909,489.9,withdrawal,09/13/23
8915,1181,286.7,deposit,11/17/23
8916,1280,24,deposit,12/04/23
8917,1549,486.7,deposit,01/19/24
8918,1059,435.2,deposit,09/26/23
8919,1391,279.2,deposit,04/26/24
8920,1755,265.4,withdrawal,05/11/24
8921,1390,249.2,deposit,02/13/23
8922,1280,321.7,withdrawal,02/11/24
8923,357,157.8,withdrawal,04/03/23
8924,1330,380.3,withdrawal,01/23/23
8925,1471,328.1,withdrawal,07/31/23
8926,279,257.7,withdrawal,09/14/23
8927,650,138.7,withdrawal,11/22/23
8928,45,277.5,deposit,03/09/23
8929,1112,422.8,deposit,05/21/23
8930,1057,229.9,deposit,10/05/23
8931,179,19.8,withdrawal,01/13/23
8932,1773,428.7,deposit,01/06/24
8933,1493,292.9,withdrawal,06/04/23
8934,789,115.9,withdrawal,08/22/23
8935,32,287.5,deposit,04/12/23
8936,630,235.3,withdrawal,05/27/23
8937,495,421.2,withdrawal,05/13/23
8938,571,21.4,withdrawal,04/07/23
8939,528,317.9,withdrawal,08/20/23
8940,1013,134.9,withdrawal,02/05/24
8941,1311,229.5,withdrawal,05/25/23
8942,1174,42.2,withdrawal,01/14/24
8943,1,221.2,withdrawal,03/13/24
8944,766,434.6,withdrawal,01/02/24
8945,882,352.6,deposit,01/04/24
8946,1424,173.7,deposit,05/26/24
8947,1405,32.4,withdrawal,08/02/23
8948,1694,146.9,deposit,11/10/23
8949,157,482.3,deposit,07/24/23
8950,1177,195,withdrawal,05/15/24
8951,507,163,deposit,01/21/23
8952,1735,319.5,withdrawal,01/26/24
8953,209,5.6,deposit,09/29/23
8954,1751,418.7,withdrawal,01/29/24
8955,1724,273.2,deposit,02/12/23
8956,21,449.1,deposit,10/17/23
8957,1471,130.2,withdrawal,12/05/23
8958,1768,485,withdrawal,01/31/24
8959,1679,464.8,withdrawal,10/30/23
8960,1194,408.2,withdrawal,03/21/24
8961,851,397.7,withdrawal,12/12/23
8962,1119,454.9,withdrawal,02/25/23
8963,1118,317.2,deposit,03/06/23
8964,1347,237.2,withdrawal,05/05/23
8965,269,277.9,deposit,02/22/24
8966,1616,40.8,deposit,04/10/23
8967,1316,80.4,withdrawal,03/29/23
8968,437,399.3,withdrawal,10/27/23
8969,822,296.1,withdrawal,10/29/23
8970,417,159.8,deposit,03/13/24
8971,1521,55,withdrawal,10/09/23
8972,120,252.2,withdrawal,05/26/24
8973,530,56.9,withdrawal,02/01/24
8974,1577,126.5,withdrawal,06/07/23
8975,807,387,withdrawal,11/19/23
8976,766,348.3,deposit,08/29/23
8977,311,365,withdrawal,03/21/23
8978,657,393.2,deposit,05/13/24
8979,1202,260,withdrawal,11/28/23
8980,633,378.3,withdrawal,04/15/23
8981,1103,46.8,withdrawal,07/12/23
8982,1760,499.4,withdrawal,01/12/24
8983,379,340.6,withdrawal,12/08/23
8984,867,249.5,deposit,05/08/24
8985,1764,270,withdrawal,09/12/23
8986,191,196.2,deposit,03/11/24
8987,1732,185.4,withdrawal,03/11/24
8988,1745,106.6,withdrawal,04/04/23
8989,1608,95.3,withdrawal,03/12/24
8990,448,10.2,deposit,01/02/24
8991,1143,478.1,withdrawal,01/18/24
8992,1540,319.3,withdrawal,12/19/23
8993,1437,49.5,withdrawal,03/15/24
8994,1331,209.2,deposit,07/17/23
8995,490,379.3,withdrawal,09/26/23
8996,1700,436.4,deposit,04/04/23
8997,664,136.4,withdrawal,02/03/24
8998,1059,372,withdrawal,01/05/24
8999,365,110.4,withdrawal,05/10/23
9000,741,390.5,deposit,03/08/24
9001,1525,106.1,deposit,01/08/23
9002,1641,417.1,deposit,06/09/23
9003,1348,320.1,deposit,03/31/24
9004,540,356,deposit,10/30/23
9005,1060,393.4,deposit,01/23/24
9006,1341,79,deposit,09/13/23
9007,590,358.9,withdrawal,01/25/24
9008,1740,234.4,withdrawal,09/26/23
9009,91,246.7,deposit,08/19/23
9010,1063,36.4,withdrawal,09/01/23
9011,377,403.3,deposit,06/14/23
9012,292,59.3,deposit,07/27/23
9013,75,211.9,deposit,01/27/24
9014,437,493.3,withdrawal,07/22/23
9015,1758,497.4,withdrawal,06/24/23
9016,479,76,deposit,07/14/23
9017,121,70.8,withdrawal,10/23/23
9018,1598,431.2,withdrawal,02/05/24
9019,817,15,deposit,06/05/23
9020,1771,67.3,deposit,04/10/24
9021,901,153.2,deposit,10/28/23
9022,173,17.4,deposit,05/21/24
9023,1030,257.4,withdrawal,03/09/23
9024,20,363.9,deposit,09/22/23
9025,1362,288.7,deposit,01/30/23
9026,1390,71.9,withdrawal,04/07/23
9027,270,97.4,deposit,02/10/24
9028,708,351.7,deposit,04/18/24
9029,647,288.3,deposit,08/20/23
9030,369,151.3,withdrawal,10/06/23
9031,1601,98.3,deposit,02/22/24
9032,29,489.3,deposit,02/13/24
9033,1634,257.3,deposit,07/20/23
9034,512,293.1,deposit,07/28/23
9035,936,74.6,withdrawal,02/16/23
9036,362,267.1,withdrawal,09/08/23
9037,975,123.9,deposit,03/14/23
9038,1593,53,withdrawal,05/18/23
9039,329,363.7,withdrawal,05/17/24
9040,1553,487.8,withdrawal,09/26/23
9041,292,180.1,withdrawal,07/01/23
9042,1020,184,deposit,11/17/23
9043,397,259.1,deposit,10/26/23
9044,652,421.2,deposit,01/12/23
9045,5,246.7,deposit,03/27/23
9046,217,109,withdrawal,03/05/23
9047,631,274.1,withdrawal,08/21/23
9048,231,247.2,withdrawal,09/24/23
9049,386,77.1,withdrawal,03/03/23
9050,441,294.4,deposit,09/08/23
9051,719,186.1,withdrawal,08/11/23
9052,1186,430.5,withdrawal,04/06/23
9053,593,324.5,deposit,07/03/23
9054,1700,128.4,withdrawal,02/08/24
9055,731,148.5,withdrawal,02/21/24
9056,732,370,withdrawal,05/21/23
9057,1136,357.4,withdrawal,08/21/23
9058,1056,308.9,deposit,08/10/23
9059,1799,11.7,withdrawal,08/06/23
9060,138,299.1,deposit,01/03/23
9061,1689,489.5,deposit,03/25/23
9062,1030,396.4,deposit,03/25/24
9063,1140,129.8,withdrawal,05/11/23
9064,369,72.7,withdrawal,04/18/23
9065,1368,233.6,withdrawal,05/31/24
9066,784,266.2,deposit,08/15/23
9067,1129,458.9,deposit,04/21/24
9068,1225,407,withdrawal,03/11/23
9069,1160,159.4,deposit,01/10/24
9070,420,458.5,withdrawal,11/12/23
9071,1467,243,deposit,11/07/23
9072,1796,381.4,withdrawal,01/29/24
9073,1172,26.2,withdrawal,04/26/23
9074,1395,333.2,deposit,11/06/23
9075,1344,203.2,deposit,05/11/23
9076,659,491.3,withdrawal,05/25/23
9077,284,277,withdrawal,03/16/24
9078,596,458,withdrawal,02/27/23
9079,616,162.1,withdrawal,05/28/24
9080,735,436,deposit,11/06/23
9081,200,457.3,withdrawal,03/21/23
9082,220,408.7,withdrawal,10/21/23
9083,1646,328.9,withdrawal,03/22/23
9084,1239,44.7,withdrawal,09/09/23
