transactionId,accountId,balance,type
7749,1169,7.4,deposit
7750,1558,316.5,deposit
7751,1453,130.4,withdrawal
7752,146,326,deposit
7753,342,38.9,deposit
7754,618,132.1,deposit
7755,602,415.2,withdrawal
7756,538,190.1,withdrawal
7757,64,469.6,deposit
7758,211,448.6,withdrawal
7759,1075,416.3,deposit
7760,1074,251.3,withdrawal
7761,676,285.2,deposit
7762,70,481.6,withdrawal
7763,76,266.1,deposit
7764,1028,84.2,withdrawal
7765,879,497.5,withdrawal
7766,940,45.5,withdrawal
7767,73,267.8,deposit
7768,38,377.4,withdrawal
7769,1454,207.5,deposit
7770,1469,399.8,deposit
7771,1508,243.6,deposit
7772,1020,278.6,deposit
7773,450,377.9,withdrawal
7774,300,337.1,deposit
7775,1232,213.8,withdrawal
7776,223,187.8,deposit
7777,1252,193.5,withdrawal
7778,916,425.3,withdrawal
7779,406,71.8,deposit
7780,1123,432.7,deposit
7781,679,20.2,withdrawal
7782,1704,350.5,withdrawal
7783,13,153.2,withdrawal
7784,1609,241,withdrawal
7785,731,436.8,deposit
7786,1767,458.8,deposit
7787,1087,129.1,withdrawal
7788,1744,230,deposit
7789,56,339.8,deposit
7790,1783,100.2,deposit
7791,1,439.6,deposit
7792,1743,440.6,deposit
7793,375,357.8,deposit
7794,695,74.3,withdrawal
7795,1604,404.3,withdrawal
7796,133,373.6,deposit
7797,1223,316.1,deposit
7798,1129,169.1,withdrawal
7799,1100,302.1,withdrawal
7800,987,17.4,withdrawal
7801,71,108.1,deposit
7802,309,43,deposit
7803,443,150.2,deposit
7804,631,388.3,withdrawal
7805,1357,101.1,withdrawal
7806,1761,411.8,withdrawal
7807,1247,471.7,deposit
7808,161,93,withdrawal
7809,73,148,deposit
7810,829,276.3,deposit
7811,861,207.9,deposit
7812,659,74.9,withdrawal
7813,1517,260.5,withdrawal
7814,756,137.6,deposit
7815,1131,135.4,withdrawal
7816,16,132.1,withdrawal
7817,1231,327.8,withdrawal
7818,1424,27.5,deposit
7819,399,135.4,withdrawal
7820,281,103.2,withdrawal
7821,823,269.1,withdrawal
7822,1491,442.5,deposit
7823,430,177.5,withdrawal
7824,1693,450.6,deposit
7825,222,111.3,deposit
7826,450,101.1,deposit
7827,418,208.1,deposit
7828,1395,452.1,withdrawal
7829,814,130.7,deposit
7830,1776,24.3,withdrawal
7831,335,56.6,withdrawal
7832,1388,19.3,deposit
7833,1018,299.7,deposit
7834,631,261.2,withdrawal
7835,1606,45.2,deposit
7836,577,202.6,withdrawal
7837,359,41.5,withdrawal
7838,716,283.2,deposit
7839,1540,302.6,withdrawal
7840,748,214.6,withdrawal
7841,1049,221.6,deposit
7842,1172,483.9,deposit
7843,1408,317.8,withdrawal
7844,1728,478.7,deposit
7845,661,202.3,deposit
7846,207,115.8,deposit
7847,162,441.2,deposit
7848,1315,344.9,withdrawal
7849,1444,356.5,deposit
7850,1454,207,deposit
7851,1495,149.5,withdrawal
7852,28,478.7,deposit
7853,855,376.3,withdrawal
7854,1341,316.9,deposit
7855,738,97.6,deposit
7856,1146,360.4,withdrawal
7857,1237,52.5,deposit
7858,4,475.6,deposit
7859,243,128.3,deposit
7860,666,273.8,withdrawal
7861,1552,469.3,withdrawal
7862,349,64.1,deposit
7863,1425,326,deposit
7864,658,15.3,deposit
7865,125,298.7,deposit
7866,132,49.4,deposit
7867,1237,394.9,withdrawal
7868,1265,436.6,withdrawal
7869,1477,470.1,withdrawal
7870,1495,372.9,deposit
7871,1609,408.7,deposit
7872,1289,380.6,deposit
7873,1607,210.6,deposit
7874,1224,328.6,withdrawal
7875,420,385.7,deposit
7876,1765,212.9,withdrawal
7877,1680,196.7,withdrawal
7878,153,141.7,withdrawal
7879,352,381.3,deposit
7880,857,118,deposit
7881,1584,240.7,deposit
7882,1354,430.6,deposit
7883,1652,441,withdrawal
7884,1572,394.9,withdrawal
7885,1517,300.1,withdrawal
7886,1169,91.2,deposit
7887,91,113.2,deposit
7888,1136,362,deposit
7889,1218,190.6,deposit
7890,977,64.8,deposit
7891,501,265.2,withdrawal
7892,1410,234.7,deposit
7893,263,29.2,deposit
7894,454,437.1,withdrawal
7895,249,222.5,withdrawal
7896,198,397,deposit
7897,329,213.9,deposit
7898,792,428.7,deposit
7899,937,40.9,deposit
7900,127,115.2,deposit
7901,754,421.6,withdrawal
7902,413,492.3,withdrawal
7903,668,287.7,deposit
7904,934,12.4,deposit
7905,929,40.9,deposit
7906,351,187.2,deposit
7907,1191,394.7,deposit
7908,41,282.8,deposit
7909,942,283.3,deposit
7910,464,354.8,deposit
7911,281,93.7,deposit
7912,1623,196.9,deposit
7913,855,113.2,deposit
7914,221,144.2,withdrawal
7915,997,380.2,withdrawal
7916,575,312.3,withdrawal
7917,355,64.9,deposit
7918,378,389.2,deposit
7919,1312,82.4,withdrawal
7920,228,240.5,deposit
7921,948,365.3,deposit
7922,1617,250,deposit
7923,357,169.7,withdrawal
7924,546,395,withdrawal
7925,411,60.6,withdrawal
7926,181,204.5,deposit
7927,1566,416.7,deposit
7928,1504,484.1,withdrawal
7929,125,267.8,withdrawal
7930,1392,146.7,deposit
7931,1291,18.4,deposit
7932,79,307.7,deposit
7933,1650,492.7,withdrawal
7934,7,190.8,withdrawal
7935,608,441.9,deposit
7936,741,250.8,withdrawal
7937,1608,110.1,deposit
7938,1001,126.2,deposit
7939,356,485.4,withdrawal
7940,385,435.4,withdrawal
7941,674,15,withdrawal
7942,93,496.3,deposit
7943,1511,230,withdrawal
7944,1625,426.2,withdrawal
7945,902,281.1,deposit
7946,1155,88.6,withdrawal
7947,1256,64.8,deposit
7948,1133,103.3,withdrawal
7949,1491,19,deposit
7950,780,16.4,deposit
7951,1041,246.6,withdrawal
7952,950,301.2,deposit
7953,555,340.3,deposit
7954,580,351.9,deposit
7955,790,192.8,withdrawal
7956,423,312.7,withdrawal
7957,422,486.3,withdrawal
7958,193,326.9,deposit
7959,1265,104.6,withdrawal
7960,430,47.1,withdrawal
7961,904,265.6,withdrawal
7962,1227,160.5,deposit
7963,1454,169.8,withdrawal
7964,1283,430.7,withdrawal
7965,1785,330.3,deposit
7966,635,8.5,withdrawal
7967,1024,447.6,withdrawal
7968,914,310,withdrawal
7969,1354,421.6,withdrawal
7970,172,83.4,deposit
7971,1153,107.1,deposit
7972,1206,293.8,deposit
7973,747,35.2,deposit
7974,696,40.2,deposit
7975,1405,143.9,withdrawal
7976,331,365.2,withdrawal
7977,12,127.9,withdrawal
7978,98,160.4,withdrawal
7979,500,408.9,deposit
7980,895,73.1,withdrawal
7981,1412,468.7,withdrawal
7982,1547,89.9,deposit
7983,1460,152.6,deposit
7984,806,400.9,deposit
7985,1519,69.5,withdrawal
7986,643,325.2,withdrawal
7987,1719,194.9,deposit
7988,387,491.1,deposit
7989,1457,494.2,withdrawal
7990,1343,87.5,deposit
7991,614,19.4,deposit
7992,694,364.8,withdrawal
7993,767,224.8,withdrawal
7994,1575,264.7,deposit
7995,774,381,withdrawal
7996,517,292.9,deposit
7997,1284,54.8,deposit
7998,1447,37,withdrawal
7999,1112,129.9,deposit
8000,325,416.2,withdrawal
8001,115,36,deposit
8002,209,105.9,withdrawal
8003,25,100,deposit
8004,19,218.3,withdrawal
8005,344,373.6,withdrawal
8006,605,315.2,deposit
8007,715,54.5,deposit
8008,274,62.5,withdrawal
8009,926,251.8,deposit
8010,379,136.5,withdrawal
8011,840,296.1,withdrawal
8012,1665,459.5,withdrawal
8013,647,154,withdrawal
8014,856,412.2,deposit
8015,210,306.3,deposit
8016,828,151.1,deposit
8017,744,284.2,deposit
8018,249,407.4,withdrawal
8019,284,235.7,deposit
8020,1622,57.6,deposit
8021,1785,215.1,deposit
8022,1491,72.6,withdrawal
8023,327,340.8,deposit
8024,1461,124,deposit
8025,1205,465.2,withdrawal
8026,1170,420.7,deposit
8027,153,340.2,deposit
8028,880,207.5,deposit
8029,584,116.6,deposit
8030,1523,100.9,withdrawal
8031,362,134.4,withdrawal
8032,1730,402.1,deposit
8033,476,158.9,withdrawal
8034,35,402.6,withdrawal
8035,1344,56.5,withdrawal
8036,764,101.2,deposit
8037,682,153.5,withdrawal
8038,562,32.3,withdrawal
8039,1262,133.6,withdrawal
8040,475,491.7,deposit
8041,871,214.2,withdrawal
8042,269,358.1,deposit
8043,149,365.7,withdrawal
8044,1422,114.2,withdrawal
8045,1648,370.3,deposit
8046,142,185.4,deposit
8047,1178,171,deposit
8048,433,116.8,deposit
8049,376,372.1,withdrawal
8050,459,344.1,deposit
8051,516,100.4,withdrawal
8052,1586,471.8,deposit
8053,266,338.1,deposit
8054,581,354.9,withdrawal
8055,1322,463.2,deposit
8056,1740,44.2,withdrawal
8057,565,235.8,withdrawal
8058,824,71.6,withdrawal
8059,1287,15.5,deposit
8060,236,49.1,deposit
8061,181,355.5,withdrawal
8062,969,450.6,deposit
8063,443,430.4,deposit
8064,660,297.3,deposit
8065,1600,465.4,withdrawal
8066,1,217.6,withdrawal
8067,1658,97.4,withdrawal
8068,399,22.1,withdrawal
8069,943,462.1,withdrawal
8070,497,482.8,deposit
8071,1548,415.4,withdrawal
8072,1255,312.6,withdrawal
8073,259,247.4,deposit
8074,1238,167.8,withdrawal
8075,1605,457.4,withdrawal
8076,853,415.8,deposit
8077,1208,294.8,deposit
8078,708,407.8,withdrawal
8079,346,96.2,withdrawal
8080,490,306.4,deposit
8081,80,430.9,deposit
8082,616,147.9,withdrawal
8083,536,127.1,withdrawal
8084,1766,78,withdrawal
8085,877,306.2,withdrawal
8086,1209,358.4,withdrawal
8087,820,64.5,deposit
8088,297,200.9,deposit
8089,812,384.6,withdrawal
8090,1098,21.5,withdrawal
8091,934,55.4,deposit
8092,1782,134,withdrawal
8093,1192,383.9,withdrawal
8094,365,74.5,deposit
8095,515,196.1,deposit
8096,887,467.8,deposit
8097,1167,302.9,withdrawal
8098,1308,272.3,withdrawal
8099,1342,402.8,deposit
8100,1617,237.4,withdrawal
8101,1371,41.1,deposit
8102,1227,6.4,deposit
8103,780,499.2,withdrawal
8104,94,226.5,deposit
8105,513,28.7,deposit
8106,1578,98.8,withdrawal
8107,285,85.3,withdrawal
8108,1718,422.3,deposit
8109,540,215.5,withdrawal
8110,655,202.5,deposit
8111,1438,227.8,withdrawal
8112,366,330.6,deposit
8113,656,324.4,withdrawal
8114,1587,372.5,withdrawal
8115,1539,33.5,withdrawal
8116,414,48.7,deposit
8117,740,243.7,deposit
8118,1724,22.9,withdrawal
8119,424,498.7,withdrawal
8120,1563,255.4,deposit
8121,1626,382.6,deposit
8122,305,490,deposit
8123,20,434.7,withdrawal
8124,209,321.3,withdrawal
8125,975,176.3,deposit
8126,509,278.4,deposit
8127,1783,394.3,deposit
8128,1538,25.5,deposit
8129,1075,275.3,deposit
8130,1086,168.6,withdrawal
8131,339,320.7,withdrawal
8132,63,271.5,deposit
8133,532,298,deposit
8134,34,259.2,withdrawal
8135,1128,136.6,withdrawal
8136,386,425.8,deposit
8137,1162,378.8,deposit
8138,817,360.4,withdrawal
8139,152,179.9,withdrawal
8140,473,191,withdrawal
8141,763,305.2,withdrawal
8142,1437,210.7,deposit
8143,926,300.2,deposit
8144,1654,393.8,withdrawal
8145,789,162.5,deposit
8146,240,262.5,withdrawal
8147,1746,367.4,withdrawal
8148,633,149,withdrawal
8149,1704,21.6,withdrawal
8150,125,92.7,withdrawal
8151,1132,169.4,withdrawal
8152,288,386.8,deposit
8153,866,195,deposit
8154,447,316.5,withdrawal
8155,880,433.9,withdrawal
8156,1649,474.4,deposit
8157,1646,481.9,deposit
8158,765,275.8,withdrawal
8159,1217,256.7,withdrawal
8160,1105,301.9,withdrawal
8161,1567,461.5,deposit
8162,1546,262.9,deposit
8163,169,75.5,withdrawal
8164,76,460,deposit
8165,369,313.8,deposit
8166,1244,280.4,deposit
8167,12,367.5,deposit
8168,1333,277.5,withdrawal
8169,544,12,deposit
8170,643,294.5,deposit
8171,1219,413.5,withdrawal
8172,655,390.6,withdrawal
8173,78,60.1,deposit
8174,1187,332.4,withdrawal
8175,393,224.4,withdrawal
8176,790,215.1,deposit
8177,1480,115.4,deposit
8178,468,47.8,deposit
8179,1576,12.2,deposit
8180,443,133.1,deposit
8181,1682,406.2,deposit
8182,783,376.4,withdrawal
8183,1125,95.7,deposit
8184,823,422.6,deposit
8185,1158,331.8,withdrawal
8186,38,412,withdrawal
8187,741,163.9,withdrawal
8188,193,34.9,withdrawal
8189,1180,160,withdrawal
8190,290,486,deposit
8191,1077,91.8,deposit
8192,588,165.8,deposit
8193,1553,269.7,withdrawal
8194,1008,16.7,withdrawal
8195,1306,454.6,withdrawal
8196,295,184,withdrawal
8197,1027,474.6,deposit
8198,1276,185,withdrawal
8199,1579,393.7,withdrawal
8200,979,461.8,withdrawal
8201,1376,325,deposit
8202,1649,252.2,withdrawal
8203,768,81.4,withdrawal
8204,1677,200,deposit
8205,1494,16,deposit
8206,568,285.6,deposit
8207,1427,326.4,withdrawal
8208,1463,335.9,withdrawal
8209,379,463,deposit
8210,504,44.3,deposit
8211,351,377.2,withdrawal
8212,542,218.3,deposit
8213,297,244.4,withdrawal
8214,1111,262.2,withdrawal
8215,1353,255.8,deposit
8216,774,391.5,withdrawal
8217,1611,260.8,deposit
8218,1189,170.8,withdrawal
8219,455,163.6,withdrawal
8220,67,166.1,deposit
8221,814,344.4,withdrawal
8222,376,84.2,deposit
8223,923,478.4,withdrawal
8224,793,147,deposit
8225,1308,143.2,deposit
8226,1652,14.6,deposit
8227,523,357.9,deposit
8228,1185,24.3,deposit
8229,470,311.1,deposit
8230,811,354.5,withdrawal
8231,1676,176.7,deposit
8232,228,352.4,deposit
8233,1620,95.3,deposit
8234,1230,220.4,deposit
8235,1570,471.6,deposit
8236,752,161.8,withdrawal
8237,139,235.8,withdrawal
8238,1055,233.8,withdrawal
8239,190,105.1,withdrawal
8240,791,104.5,withdrawal
8241,1303,257.8,withdrawal
8242,1168,478.1,withdrawal
8243,1755,214.7,deposit
8244,542,237.3,deposit
8245,1130,491.3,withdrawal
8246,1386,64.6,deposit
8247,1511,219.1,deposit
8248,951,197.7,withdrawal
8249,1740,237.6,deposit
8250,1187,18.2,deposit
8251,72,31.1,deposit
8252,1181,481.1,deposit
8253,257,476.6,withdrawal
8254,425,320.1,deposit
8255,1098,46.5,withdrawal
8256,605,144.7,withdrawal
8257,1668,192.4,deposit
8258,1424,292.2,deposit
8259,1752,396.3,withdrawal
8260,1272,94.2,withdrawal
8261,641,343.3,deposit
8262,1182,281.4,deposit
8263,1576,489,deposit
8264,347,36.6,deposit
8265,556,73.9,withdrawal
8266,1034,268.2,withdrawal
8267,1264,464,deposit
8268,565,45.3,deposit
8269,1716,447.8,withdrawal
8270,1224,413.4,withdrawal
8271,1053,210.8,deposit
8272,870,142.3,withdrawal
8273,1065,488.6,deposit
8274,1266,203.5,deposit
8275,782,407.1,withdrawal
8276,1413,315,withdrawal
8277,1672,56.2,withdrawal
8278,1733,336.4,withdrawal
8279,1031,393.4,deposit
8280,938,118.2,deposit
8281,888,488.2,deposit
8282,970,221.5,deposit
8283,258,325.5,deposit
8284,20,190.5,deposit
8285,1232,256.7,deposit
8286,1217,40.8,deposit
8287,11,397.8,withdrawal
8288,1776,300.2,withdrawal
8289,1167,386,withdrawal
8290,1076,419.2,withdrawal
8291,269,331.8,withdrawal
8292,973,386.7,withdrawal
8293,215,208.4,withdrawal
8294,1061,364.6,withdrawal
8295,93,493.9,deposit
8296,408,450.8,withdrawal
8297,1559,390.6,deposit
8298,1532,423.8,withdrawal
8299,1150,435.8,deposit
8300,54,384.3,withdrawal
8301,1555,372.8,deposit
8302,1370,160.2,deposit
8303,431,401.8,deposit
8304,1657,107.3,deposit
8305,362,397.2,deposit
8306,733,413.8,deposit
8307,350,112.4,deposit
8308,453,169.3,withdrawal
8309,1492,217.2,withdrawal
8310,103,489.7,deposit
8311,41,400.4,deposit
8312,657,272.3,deposit
8313,1644,37.8,deposit
8314,76,237.5,withdrawal
8315,722,269.3,withdrawal
8316,1489,346,withdrawal
8317,832,80.5,withdrawal
8318,1274,14.3,deposit
8319,1287,100.6,withdrawal
8320,1324,36.6,deposit
8321,1674,333.2,deposit
8322,1128,427.3,deposit
8323,1393,69.6,withdrawal
8324,1106,225.2,withdrawal
8325,1376,16.2,withdrawal
8326,1567,228.2,deposit
8327,1367,183.2,deposit
8328,1793,106.3,withdrawal
8329,272,332.9,deposit
8330,1321,150.3,deposit
8331,545,256.5,deposit
8332,15,343.1,deposit
8333,1699,134,withdrawal
8334,1307,263,withdrawal
8335,988,275.9,withdrawal
8336,70,172.6,deposit
8337,1681,278.7,deposit
8338,268,253.8,deposit
8339,1666,51,withdrawal
8340,1652,321.6,withdrawal
8341,1484,189.2,withdrawal
8342,1285,86.8,deposit
8343,1574,171.6,deposit
8344,1066,338.8,withdrawal
8345,761,337.1,deposit
8346,313,249.4,withdrawal
8347,393,261.8,withdrawal
8348,190,347,withdrawal
8349,1462,355.4,withdrawal
8350,217,41.7,withdrawal
8351,411,17.8,deposit
8352,957,208.9,deposit
8353,188,417.1,withdrawal
8354,1499,118,withdrawal
8355,664,402.5,deposit
8356,1667,283.8,deposit
8357,1171,448.7,deposit
8358,1,261.3,withdrawal
8359,1729,329.8,withdrawal
8360,1184,330.4,deposit
8361,1183,228.8,withdrawal
8362,1399,323.4,deposit
8363,572,28.6,withdrawal
8364,1554,333.5,withdrawal
8365,784,338.3,withdrawal
8366,622,395.2,withdrawal
8367,587,82.1,withdrawal
8368,133,207.2,deposit
8369,1151,187,deposit
8370,486,120.8,deposit
8371,64,137.3,withdrawal
8372,610,39.1,withdrawal
8373,701,14.6,withdrawal
8374,1791,433.6,withdrawal
8375,303,447.3,deposit
8376,778,70.8,withdrawal
8377,1573,76.4,withdrawal
8378,1153,450.3,deposit
8379,824,272.6,deposit
8380,1443,429.6,withdrawal
8381,94,441.8,deposit
8382,12,330.2,deposit
8383,21,453.9,deposit
8384,662,150.1,withdrawal
8385,316,83.2,deposit
8386,1000,372.5,deposit
8387,1494,57,deposit
8388,572,165.2,withdrawal
8389,988,105.1,deposit
8390,501,42.7,withdrawal
8391,112,150.2,withdrawal
8392,1692,6.2,withdrawal
8393,1450,289.4,deposit
8394,802,179.8,deposit
8395,451,185.2,deposit
8396,226,412.1,deposit
8397,1239,350.9,withdrawal
8398,1235,449.6,deposit
8399,1759,53.5,deposit
8400,155,400.8,withdrawal
8401,317,379.2,withdrawal
8402,524,51.3,withdrawal
8403,1408,37.3,withdrawal
8404,912,275,deposit
8405,1100,406.1,deposit
8406,898,318.8,deposit
8407,1417,179,deposit
8408,1782,227.4,deposit
8409,1148,230,withdrawal
8410,908,388.2,withdrawal
8411,83,171.2,withdrawal
8412,1522,14.1,withdrawal
8413,650,482.2,deposit
8414,324,177.3,deposit
8415,1713,395.1,withdrawal
8416,414,439.5,withdrawal
8417,1601,65,withdrawal
8418,1311,202.8,withdrawal
8419,194,458.6,withdrawal
8420,172,180.1,withdrawal
8421,935,214.9,withdrawal
8422,324,413.2,deposit
8423,892,462.5,withdrawal
8424,1746,61.8,deposit
8425,82,406.4,deposit
8426,1014,420.5,withdrawal
8427,641,218.2,withdrawal
8428,1203,102.9,deposit
8429,756,197.5,withdrawal
8430,570,152.7,deposit
8431,1743,164.5,withdrawal
8432,1058,273.5,withdrawal
8433,432,216.5,withdrawal
8434,1346,389.9,withdrawal
8435,516,8.9,deposit
8436,565,98.4,withdrawal
8437,1307,351,withdrawal
8438,865,348.9,withdrawal
8439,1186,376.7,withdrawal
8440,253,497,withdrawal
8441,735,173.3,deposit
8442,1099,487.9,deposit
8443,1723,402,withdrawal
8444,1021,69.5,deposit
8445,313,6.9,withdrawal
8446,83,266.4,withdrawal
8447,833,305.7,deposit
8448,879,443.8,deposit
8449,93,159.4,withdrawal
8450,1646,17.6,deposit
8451,905,407.5,deposit
8452,162,426.7,withdrawal
8453,233,419.4,withdrawal
8454,1725,131.8,deposit
8455,965,115.4,deposit
8456,1186,416.9,deposit
8457,468,360.5,withdrawal
8458,673,10.7,deposit
8459,1245,468.3,deposit
8460,824,215.1,deposit
8461,968,318.8,deposit
8462,1030,27.9,withdrawal
8463,496,344.9,withdrawal
8464,570,204.1,deposit
8465,1298,347.9,deposit
8466,1741,490.4,withdrawal
8467,1181,381.5,deposit
8468,136,177.2,deposit
8469,1526,239.6,withdrawal
8470,698,290.8,deposit
8471,646,149.8,withdrawal
8472,1261,362.3,withdrawal
8473,233,173.2,deposit
8474,1282,391.8,withdrawal
8475,1080,131.1,deposit
8476,880,51.4,deposit
8477,1540,52.8,deposit
8478,671,154.2,deposit
8479,1059,450.7,deposit
8480,417,408.1,deposit
8481,723,216,withdrawal
8482,1413,487.2,deposit
8483,1223,175.4,withdrawal
8484,1699,38.7,withdrawal
8485,828,158.2,deposit
8486,989,14.1,withdrawal
8487,1036,439.8,deposit
8488,696,251.6,deposit
8489,593,105.5,deposit
8490,1307,159,withdrawal
8491,1507,78.1,withdrawal
8492,487,190.8,deposit
8493,244,307.3,withdrawal
8494,950,233.7,withdrawal
8495,1576,462.2,deposit
8496,258,5.8,deposit
8497,212,33.9,withdrawal
8498,215,399.5,withdrawal
8499,1372,336.6,withdrawal
8500,1648,27.4,withdrawal
8501,1541,199.5,withdrawal
8502,615,342.2,deposit
8503,1486,376.7,deposit
8504,833,486.1,withdrawal
8505,40,366.3,deposit
8506,42,492.1,deposit
8507,1285,340.3,withdrawal
8508,1476,198.3,withdrawal
8509,1230,239.8,deposit
8510,929,50.8,deposit
8511,1513,480.9,deposit
8512,1456,278,deposit
8513,509,255.1,deposit
8514,141,348,deposit
8515,640,35.1,withdrawal
8516,1132,201.8,deposit
8517,1144,371.9,withdrawal
8518,1102,373.3,deposit
8519,1664,450.6,deposit
8520,878,448,deposit
8521,1292,286.8,deposit
8522,243,265.6,withdrawal
8523,804,34.5,withdrawal
8524,905,257.6,deposit
8525,473,412.6,deposit
8526,1794,63,withdrawal
8527,233,213,withdrawal
8528,1578,460.6,deposit
8529,1578,128.3,withdrawal
8530,220,447.3,withdrawal
8531,797,443.7,deposit
8532,862,459.1,deposit
8533,501,452.7,deposit
8534,1699,283.7,deposit
8535,1194,261.5,withdrawal
8536,1090,217.2,deposit
8537,1089,44.5,deposit
8538,153,334.2,deposit
8539,1448,301.5,withdrawal
8540,499,443.2,withdrawal
8541,725,370.8,withdrawal
8542,994,9.4,deposit
8543,151,203.6,withdrawal
8544,458,159.3,withdrawal
8545,1554,147,deposit
8546,1285,188,deposit
8547,86,348.7,withdrawal
8548,55,492.5,deposit
8549,420,92,withdrawal
8550,499,222.3,withdrawal
8551,801,267.7,withdrawal
8552,1759,458,deposit
8553,1214,267.4,withdrawal
8554,1182,296.3,withdrawal
8555,777,178.7,withdrawal
8556,1740,112.6,deposit
8557,897,59.2,withdrawal
8558,101,185.1,withdrawal
8559,318,491.3,deposit
8560,338,369.4,withdrawal
8561,86,450.7,withdrawal
8562,266,496.7,deposit
8563,1546,484,deposit
8564,1567,290.8,withdrawal
8565,1746,211.3,deposit
8566,214,303,withdrawal
8567,965,271,deposit
8568,484,166,withdrawal
8569,622,124.1,withdrawal
8570,1407,389.1,withdrawal
8571,1020,19.1,withdrawal
8572,1605,173.5,deposit
8573,698,371.9,withdrawal
8574,1238,467.4,deposit
8575,511,491.7,deposit
8576,420,193.8,deposit
8577,1540,416.3,deposit
8578,613,251.7,withdrawal
8579,244,184.2,withdrawal
8580,512,151.7,deposit
8581,879,359.7,withdrawal
8582,537,472.3,deposit
8583,137,228.8,withdrawal
8584,1089,443.6,deposit
8585,1040,279.1,deposit
8586,675,475.4,withdrawal
8587,1142,25.9,deposit
8588,1132,238.4,deposit
8589,630,326.7,deposit
8590,1101,222.8,deposit
8591,369,486,withdrawal
8592,17,259.2,deposit
8593,1027,281.4,deposit
8594,1299,125.6,withdrawal
8595,732,382.1,withdrawal
8596,638,499.5,deposit
8597,1465,204.5,deposit
8598,836,72.6,withdrawal
8599,275,162.6,withdrawal
8600,1377,383.4,deposit
8601,1624,192,withdrawal
8602,1640,497.6,deposit
8603,78,16.2,deposit
8604,926,195.3,deposit
8605,1256,160.2,withdrawal
8606,1497,189.7,deposit
8607,1383,32.3,deposit
8608,1474,124.3,withdrawal
8609,520,327.1,deposit
8610,340,454.2,withdrawal
8611,1242,7.8,deposit
8612,498,404.3,withdrawal
8613,1376,185.5,deposit
8614,507,381,withdrawal
8615,803,316.1,deposit
8616,1650,100.1,withdrawal
8617,1496,210.5,deposit
8618,1172,33.9,withdrawal
8619,1180,372.7,withdrawal
8620,478,112.8,withdrawal
8621,1029,306.1,deposit
8622,571,157.7,withdrawal
8623,290,457.8,deposit
8624,9,162.5,withdrawal
8625,1452,245.4,deposit
8626,1705,25.1,withdrawal
8627,1732,436.6,withdrawal
8628,1215,482.4,withdrawal
8629,1605,224,withdrawal
8630,437,389,withdrawal
8631,614,264.7,deposit
8632,934,150.7,withdrawal
8633,1321,412,deposit
8634,943,235.7,withdrawal
8635,847,174.5,deposit
8636,1246,45.5,deposit
8637,573,411.1,withdrawal
8638,1620,222.6,deposit
8639,1647,347.2,deposit
8640,1253,420,deposit
8641,1469,70.7,withdrawal
8642,915,188.9,withdrawal
8643,1231,39.6,withdrawal
8644,1591,80.8,withdrawal
8645,1033,438.3,deposit
8646,533,41.7,deposit
8647,1134,73.7,deposit
8648,212,79.8,withdrawal
8649,967,123.8,withdrawal
8650,1319,345.5,withdrawal
8651,655,488.6,deposit
8652,1729,382.5,withdrawal
8653,1177,483.2,withdrawal
8654,1596,496.5,deposit
8655,1667,448,deposit
8656,1379,168.7,withdrawal
8657,1413,30.1,withdrawal
8658,534,105.9,deposit
8659,798,347.3,deposit
8660,1459,318.5,withdrawal
8661,621,99.6,deposit
8662,1648,29.6,withdrawal
8663,83,40.8,withdrawal
8664,1504,354.3,deposit
8665,571,394.7,withdrawal
8666,190,163.5,deposit
8667,1109,41.9,deposit
8668,638,457.7,withdrawal
8669,1049,229.8,withdrawal
8670,427,442.5,deposit
8671,316,461,withdrawal
8672,714,284.7,deposit
8673,1410,467.8,withdrawal
8674,621,63.1,withdrawal
8675,1570,280.4,withdrawal
8676,75,373.8,withdrawal
8677,1748,330.9,withdrawal
8678,1125,58.5,deposit
8679,910,223.1,deposit
8680,867,428.7,deposit
8681,801,86.5,deposit
8682,776,286.8,deposit
8683,1085,75.4,withdrawal
8684,297,128.3,deposit
8685,1622,217.6,withdrawal
8686,1352,175.7,deposit
8687,442,194.8,withdrawal
8688,1662,51,deposit
8689,142,374.1,deposit
8690,1256,34.3,withdrawal
8691,824,277.6,deposit
8692,1570,16.5,deposit
8693,204,284,withdrawal
8694,1386,355.1,withdrawal
8695,1217,10.4,deposit
8696,1138,419.3,deposit
8697,1463,111.2,withdrawal
8698,1678,380.1,withdrawal
8699,964,153.8,withdrawal
8700,279,454,withdrawal
8701,1557,79.9,deposit
8702,1489,212.9,withdrawal
8703,604,408.7,deposit
8704,210,40,withdrawal
8705,30,133.1,deposit
8706,1366,104.7,deposit
8707,946,436.1,deposit
8708,412,133,deposit
8709,465,309.9,deposit
8710,472,484.6,deposit
8711,337,488.9,withdrawal
8712,779,121.6,withdrawal
8713,1486,239.6,deposit
8714,128,492.9,withdrawal
8715,869,236.6,withdrawal
8716,1068,5.2,withdrawal
8717,1346,106.2,deposit
8718,448,151.3,deposit
8719,1468,439.5,withdrawal
8720,961,256.8,withdrawal
8721,395,368.8,deposit
8722,1618,172.6,withdrawal
8723,796,175.5,withdrawal
8724,404,196.6,deposit
8725,116,75.1,withdrawal
8726,756,7.7,withdrawal
8727,30,458.3,withdrawal
8728,1091,278.8,withdrawal
8729,680,290.5,withdrawal
8730,1205,473.3,withdrawal
